Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19,Item_20,Item_21,Item_22,Item_23,Item_24,Item_25,Item_26,Item_27,Item_28,Item_29,Item_30,Item_31,Item_32,Item_33,Item_34,Item_35,Item_36,Item_37,Item_38,Item_39,Item_40,Item_41,Item_42,Item_43,Item_44,Item_45,Item_46,Item_47,Item_48,Item_49,Item_50,Item_51,Item_52,Item_53,Item_54,Item_55,Item_56,Item_57,Item_58,Item_59,Item_60,Item_61,Item_62,Item_63,Item_64,Item_65,Item_66,Item_67,Item_68,Item_69,Item_70,Item_71,Item_72,Item_73,Item_74,Item_75,Item_76,Item_77,Item_78,Item_79,Item_80,Item_81,Item_82,Item_83,Item_84,Item_85,Item_86,Item_87,Item_88,Item_89,Item_90,Item_91,Item_92,Item_93,Item_94,Item_95,Item_96,Item_97,Item_98,Item_99,Item_100,Item_101,Item_102,Item_103,Item_104,Item_105,Item_106,Item_107,Item_108,Item_109,Item_110,Item_111,Item_112,Item_113,Item_114,Item_115,Item_116,Item_117,Item_118,Item_119,Item_120,Item_121,Item_122,Item_123,Item_124,Item_125,Item_126,Item_127,Item_128,Item_129,Item_130,Item_131,Item_132,Item_133,Item_134,Item_135,Item_136,Item_137,Item_138,Item_139,Item_140,Item_141,Item_142,Item_143,Item_144,Item_145,Item_146,Item_147,Item_148,Item_149,Item_150,Item_151,Item_152,Item_153,Item_154,Item_155,Total_Score,Rating,Odometer_Reading,Estimated_Repair_Cost
0.62,0.62,0.62,0.0,0.0,0.31,0.62,0.31,0.31,0.62,0.62,0.62,0.31,0.62,0.31,0.62,0.62,0.62,0.62,0.31,0.62,0.0,0.31,0.62,0.31,0.62,0.62,0.62,0.31,0.62,0.0,0.62,0.31,0.62,0.0,0.0,0.0,0.31,0.62,0.62,0.62,0.62,0.0,0.31,0.31,0.62,0.0,0.62,0.62,0.0,0.62,0.62,0.62,0.0,0.62,0.62,0.62,0.62,0.31,0.62,0.31,0.0,0.62,0.31,0.62,0.0,0.62,0.0,0.0,0.31,0.62,0.62,0.62,0.62,0.31,0.62,0.62,0.0,0.62,0.62,0.0,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.31,0.62,0.62,0.62,0.0,0.62,0.31,0.62,0.62,0.0,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.0,0.0,0.62,0.62,0.62,0.0,0.62,0.62,0.62,0.62,0.0,0.62,0.62,0.0,0.0,0.31,0.31,0.0,0.62,0.0,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.31,0.62,0.62,0.62,0.62,0.31,0.31,0.31,0.31,0.62,0.31,0.31,0.31,0.0,0.62,0.62,509.6400000000004,Average,99314,29668
0.0,0.39,0.0,0.78,0.78,0.39,0.39,0.78,0.39,0.78,0.78,0.78,0.78,0.39,0.78,0.78,0.39,0.39,0.78,0.78,0.78,0.78,0.39,0.39,0.0,0.39,0.78,0.78,0.78,0.39,0.0,0.78,0.78,0.78,0.39,0.78,0.78,0.78,0.39,0.78,0.78,0.78,0.78,0.39,0.0,0.78,0.78,0.78,0.39,0.78,0.0,0.39,0.78,0.0,0.39,0.78,0.78,0.78,0.39,0.78,0.78,0.78,0.39,0.78,0.0,0.78,0.39,0.39,0.78,0.78,0.78,0.78,0.0,0.78,0.78,0.39,0.0,0.78,0.78,0.78,0.39,0.39,0.39,0.78,0.39,0.78,0.78,0.78,0.0,0.78,0.0,0.39,0.39,0.39,0.78,0.39,0.78,0.78,0.39,0.78,0.78,0.78,0.78,0.78,0.39,0.39,0.39,0.78,0.78,0.0,0.78,0.78,0.0,0.78,0.39,0.78,0.78,0.78,0.0,0.39,0.78,0.78,0.39,0.39,0.78,0.39,0.78,0.39,0.78,0.78,0.78,0.0,0.78,0.78,0.78,0.78,0.78,0.39,0.39,0.0,0.78,0.39,0.39,0.0,0.0,0.78,0.39,0.39,0.0,0.78,0.0,0.0,0.39,0.78,0.78,618.5399999999992,Average,106250,25735
0.62,0.0,0.0,0.0,0.62,0.0,0.62,0.62,0.0,0.31,0.0,0.0,0.62,0.62,0.0,0.0,0.31,0.62,0.31,0.0,0.31,0.31,0.62,0.31,0.62,0.31,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.31,0.31,0.62,0.62,0.31,0.62,0.62,0.62,0.62,0.31,0.31,0.62,0.62,0.62,0.62,0.62,0.62,0.31,0.0,0.0,0.31,0.31,0.0,0.0,0.62,0.62,0.31,0.62,0.62,0.62,0.62,0.62,0.31,0.0,0.62,0.0,0.0,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.31,0.62,0.0,0.62,0.62,0.62,0.62,0.62,0.0,0.62,0.62,0.31,0.31,0.31,0.62,0.31,0.31,0.0,0.31,0.31,0.62,0.31,0.31,0.62,0.62,0.62,0.62,0.31,0.62,0.31,0.31,0.62,0.31,0.62,0.62,0.31,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.0,0.62,0.0,0.62,0.62,0.62,0.62,0.31,0.31,0.31,0.31,0.62,0.62,0.0,0.62,0.62,0.62,0.62,0.62,0.31,0.0,0.62,0.62,0.62,0.31,0.0,0.62,0.62,0.62,0.62,0.62,516.1500000000005,Average,102953,28505
0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.34,0.34,0.68,0.34,0.0,0.34,0.34,0.68,0.68,0.68,0.0,0.34,0.68,0.68,0.0,0.0,0.68,0.68,0.34,0.68,0.0,0.0,0.68,0.68,0.68,0.68,0.34,0.68,0.68,0.68,0.0,0.68,0.68,0.68,0.68,0.34,0.34,0.68,0.68,0.68,0.0,0.68,0.34,0.68,0.0,0.68,0.68,0.0,0.68,0.68,0.34,0.0,0.68,0.34,0.68,0.68,0.34,0.34,0.0,0.68,0.0,0.68,0.68,0.34,0.0,0.34,0.34,0.68,0.68,0.68,0.0,0.68,0.34,0.34,0.68,0.0,0.68,0.34,0.68,0.68,0.0,0.0,0.68,0.68,0.68,0.34,0.0,0.68,0.68,0.68,0.68,0.0,0.68,0.34,0.68,0.68,0.68,0.0,0.68,0.68,0.68,0.68,0.34,0.68,0.68,0.68,0.34,0.68,0.68,0.68,0.0,0.68,0.68,0.68,0.68,0.68,0.68,0.0,0.68,0.68,0.68,0.34,0.0,0.34,0.34,0.68,0.34,0.68,0.68,0.68,0.0,0.68,0.34,0.68,0.68,0.68,0.68,0.34,0.68,0.68,0.68,0.68,0.0,0.68,0.68,0.68,576.2999999999992,Average,107252,28687
0.33,0.66,0.33,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.0,0.0,0.33,0.0,0.66,0.66,0.0,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.33,0.66,0.33,0.33,0.33,0.33,0.0,0.33,0.0,0.0,0.66,0.33,0.66,0.33,0.66,0.66,0.66,0.33,0.33,0.33,0.33,0.66,0.0,0.33,0.33,0.0,0.66,0.66,0.33,0.66,0.33,0.66,0.66,0.33,0.66,0.66,0.0,0.33,0.66,0.66,0.33,0.66,0.66,0.66,0.33,0.66,0.66,0.0,0.33,0.0,0.66,0.66,0.0,0.33,0.66,0.33,0.33,0.0,0.66,0.66,0.0,0.66,0.66,0.33,0.66,0.66,0.33,0.66,0.66,0.33,0.33,0.0,0.66,0.66,0.66,0.66,0.66,0.66,0.0,0.66,0.66,0.66,0.33,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.0,0.0,0.0,0.66,0.33,0.66,0.33,0.66,0.0,0.66,0.33,0.33,0.66,0.33,0.0,0.66,0.66,0.66,0.66,0.66,0.33,0.33,0.0,0.66,0.66,0.66,0.66,0.0,0.66,0.66,0.66,0.66,0.33,0.66,0.33,0.66,0.33,0.33,0.33,523.7100000000005,Average,106758,29301
0.38,0.77,0.77,0.77,0.77,0.77,0.0,0.77,0.77,0.0,0.77,0.77,0.77,0.0,0.38,0.77,0.77,0.0,0.0,0.77,0.0,0.77,0.0,0.38,0.77,0.77,0.38,0.77,0.0,0.77,0.0,0.38,0.77,0.77,0.38,0.0,0.0,0.77,0.77,0.77,0.38,0.77,0.77,0.0,0.77,0.77,0.38,0.77,0.77,0.38,0.77,0.0,0.38,0.77,0.77,0.0,0.77,0.0,0.77,0.77,0.0,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.0,0.77,0.38,0.77,0.77,0.77,0.77,0.77,0.38,0.38,0.77,0.0,0.77,0.77,0.38,0.77,0.77,0.77,0.0,0.38,0.77,0.38,0.38,0.77,0.77,0.77,0.77,0.77,0.0,0.77,0.77,0.38,0.38,0.77,0.77,0.0,0.77,0.38,0.77,0.77,0.38,0.0,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.0,0.77,0.0,0.0,0.0,0.77,0.0,0.0,0.77,0.0,0.77,0.38,0.38,0.38,0.77,0.77,0.0,0.77,0.0,0.38,0.77,0.77,0.38,0.77,0.38,0.77,0.38,0.77,0.38,0.0,0.77,0.38,0.77,0.77,0.0,624.1,Average,115976,21513
0.4,0.0,0.81,0.0,0.81,0.0,0.0,0.4,0.0,0.81,0.4,0.81,0.81,0.81,0.4,0.0,0.81,0.81,0.4,0.0,0.81,0.0,0.81,0.4,0.81,0.81,0.4,0.81,0.81,0.81,0.0,0.81,0.4,0.4,0.4,0.81,0.81,0.81,0.81,0.81,0.0,0.81,0.81,0.0,0.81,0.81,0.81,0.0,0.4,0.4,0.4,0.4,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.4,0.81,0.4,0.81,0.4,0.81,0.81,0.81,0.0,0.81,0.81,0.81,0.4,0.4,0.0,0.81,0.81,0.0,0.81,0.4,0.81,0.0,0.0,0.4,0.0,0.4,0.4,0.81,0.0,0.81,0.81,0.81,0.4,0.4,0.81,0.81,0.81,0.0,0.81,0.0,0.81,0.81,0.4,0.4,0.0,0.81,0.0,0.81,0.81,0.4,0.81,0.81,0.81,0.81,0.81,0.81,0.4,0.4,0.81,0.81,0.0,0.81,0.0,0.81,0.4,0.81,0.0,0.81,0.4,0.4,0.0,0.4,0.81,0.4,0.81,0.0,0.81,0.81,0.81,0.0,0.4,0.4,0.0,0.81,0.81,0.4,0.81,0.0,0.81,0.0,0.4,0.4,0.0,0.0,0.81,595.5100000000003,Average,113358,28186
0.76,0.76,0.76,0.0,0.38,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.0,0.76,0.76,0.38,0.76,0.0,0.76,0.0,0.0,0.76,0.38,0.76,0.0,0.76,0.38,0.38,0.76,0.38,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.38,0.76,0.38,0.76,0.0,0.38,0.38,0.38,0.76,0.76,0.76,0.76,0.38,0.76,0.76,0.76,0.76,0.38,0.76,0.76,0.76,0.76,0.0,0.76,0.38,0.0,0.76,0.76,0.76,0.76,0.38,0.38,0.76,0.38,0.38,0.0,0.76,0.76,0.76,0.38,0.76,0.76,0.76,0.38,0.38,0.0,0.76,0.76,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.0,0.0,0.76,0.76,0.76,0.76,0.76,0.76,0.0,0.76,0.76,0.38,0.76,0.76,0.38,0.0,0.76,0.0,0.38,0.76,0.0,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.0,0.76,0.38,0.38,0.76,0.76,0.76,0.38,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.38,0.38,0.0,0.38,0.0,0.76,0.76,0.0,0.76,0.0,0.76,0.76,0.0,0.76,0.76,0.0,0.76,0.76,647.8999999999997,Average,93857,21672
0.36,0.36,0.0,0.36,0.72,0.72,0.72,0.36,0.0,0.72,0.72,0.72,0.72,0.72,0.0,0.72,0.72,0.72,0.72,0.72,0.72,0.36,0.36,0.0,0.72,0.72,0.72,0.36,0.0,0.0,0.72,0.72,0.72,0.72,0.0,0.72,0.72,0.0,0.72,0.72,0.72,0.36,0.72,0.72,0.72,0.72,0.72,0.36,0.36,0.72,0.72,0.72,0.72,0.36,0.36,0.36,0.72,0.0,0.72,0.0,0.72,0.36,0.72,0.72,0.0,0.72,0.72,0.0,0.72,0.72,0.72,0.36,0.36,0.72,0.72,0.72,0.72,0.72,0.36,0.0,0.36,0.72,0.36,0.72,0.72,0.72,0.72,0.72,0.36,0.72,0.0,0.72,0.0,0.36,0.72,0.72,0.36,0.36,0.0,0.0,0.36,0.72,0.72,0.72,0.36,0.72,0.72,0.72,0.36,0.36,0.72,0.36,0.72,0.72,0.72,0.36,0.72,0.36,0.72,0.72,0.72,0.72,0.72,0.72,0.36,0.72,0.36,0.72,0.72,0.72,0.72,0.36,0.36,0.72,0.72,0.72,0.72,0.72,0.72,0.36,0.72,0.0,0.72,0.72,0.72,0.72,0.0,0.0,0.72,0.72,0.72,0.72,0.72,0.0,0.0,605.8800000000009,Average,118872,21670
0.0,0.0,0.34,0.0,0.68,0.68,0.34,0.34,0.34,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.34,0.34,0.68,0.68,0.0,0.68,0.34,0.0,0.0,0.34,0.0,0.68,0.68,0.68,0.0,0.68,0.34,0.34,0.68,0.34,0.68,0.68,0.68,0.68,0.68,0.68,0.0,0.34,0.0,0.68,0.34,0.68,0.34,0.0,0.68,0.68,0.34,0.0,0.68,0.0,0.68,0.68,0.68,0.0,0.68,0.34,0.34,0.68,0.68,0.34,0.34,0.68,0.68,0.34,0.68,0.68,0.34,0.0,0.0,0.68,0.34,0.68,0.34,0.68,0.68,0.0,0.34,0.34,0.68,0.68,0.34,0.68,0.0,0.68,0.68,0.34,0.0,0.68,0.68,0.0,0.68,0.68,0.34,0.0,0.68,0.68,0.68,0.68,0.34,0.68,0.34,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.34,0.68,0.68,0.34,0.34,0.0,0.0,0.34,0.68,0.0,0.34,0.34,0.0,0.68,0.0,0.68,0.34,0.68,0.68,0.68,0.34,0.68,0.68,0.0,0.68,0.0,0.0,0.0,0.68,0.34,0.68,0.68,0.34,0.68,0.0,0.68,0.68,0.68,0.34,0.68,515.4399999999994,Average,123710,27118
0.6,0.0,0.6,0.6,0.3,0.3,0.3,0.6,0.6,0.3,0.3,0.3,0.6,0.3,0.0,0.6,0.6,0.6,0.0,0.0,0.6,0.6,0.0,0.6,0.3,0.6,0.3,0.6,0.6,0.6,0.6,0.0,0.3,0.0,0.0,0.6,0.6,0.3,0.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3,0.6,0.6,0.6,0.6,0.6,0.0,0.6,0.6,0.6,0.6,0.0,0.6,0.6,0.0,0.6,0.0,0.6,0.6,0.6,0.6,0.6,0.3,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3,0.6,0.6,0.3,0.0,0.6,0.3,0.0,0.6,0.6,0.3,0.6,0.6,0.6,0.6,0.3,0.3,0.6,0.6,0.6,0.6,0.6,0.3,0.6,0.6,0.6,0.6,0.6,0.6,0.0,0.6,0.3,0.6,0.0,0.6,0.6,0.3,0.6,0.3,0.3,0.0,0.0,0.3,0.3,0.6,0.6,0.3,0.0,0.6,0.3,0.6,0.6,0.3,0.6,0.0,0.6,0.6,0.6,0.0,0.6,0.6,0.0,0.3,0.0,0.6,0.3,0.6,0.0,0.0,0.3,0.6,0.6,0.6,0.6,0.6,0.6,504.59999999999985,Average,98411,24059
0.37,0.74,0.74,0.74,0.74,0.37,0.0,0.37,0.37,0.37,0.74,0.37,0.74,0.74,0.74,0.74,0.37,0.74,0.74,0.37,0.74,0.0,0.37,0.74,0.0,0.74,0.74,0.74,0.74,0.0,0.74,0.74,0.37,0.74,0.74,0.74,0.37,0.0,0.74,0.74,0.74,0.74,0.0,0.74,0.74,0.37,0.37,0.0,0.74,0.0,0.74,0.74,0.0,0.74,0.0,0.74,0.74,0.74,0.37,0.74,0.74,0.74,0.74,0.74,0.0,0.37,0.74,0.74,0.0,0.74,0.37,0.74,0.74,0.74,0.74,0.37,0.74,0.37,0.74,0.37,0.0,0.0,0.0,0.37,0.74,0.37,0.74,0.74,0.74,0.74,0.37,0.74,0.74,0.74,0.74,0.37,0.74,0.37,0.74,0.37,0.74,0.74,0.37,0.37,0.37,0.74,0.74,0.0,0.37,0.0,0.74,0.74,0.37,0.74,0.74,0.74,0.74,0.74,0.74,0.37,0.74,0.37,0.74,0.74,0.74,0.74,0.74,0.37,0.37,0.37,0.74,0.74,0.74,0.74,0.0,0.37,0.74,0.74,0.0,0.74,0.0,0.37,0.74,0.37,0.74,0.37,0.74,0.74,0.37,0.0,0.37,0.74,0.37,0.37,0.74,620.1200000000002,Average,116038,25265
0.65,0.0,0.65,0.32,0.32,0.0,0.32,0.65,0.32,0.65,0.0,0.0,0.0,0.65,0.0,0.65,0.32,0.65,0.65,0.32,0.65,0.32,0.32,0.32,0.32,0.32,0.65,0.65,0.0,0.0,0.65,0.0,0.65,0.65,0.65,0.65,0.65,0.65,0.0,0.65,0.32,0.65,0.65,0.65,0.32,0.32,0.65,0.32,0.32,0.65,0.65,0.65,0.32,0.32,0.65,0.65,0.32,0.0,0.65,0.32,0.65,0.65,0.65,0.65,0.0,0.65,0.65,0.65,0.65,0.65,0.32,0.65,0.65,0.65,0.65,0.0,0.65,0.65,0.0,0.65,0.32,0.65,0.65,0.65,0.0,0.65,0.65,0.65,0.32,0.0,0.65,0.0,0.65,0.65,0.65,0.65,0.65,0.32,0.0,0.65,0.32,0.65,0.0,0.65,0.65,0.32,0.32,0.0,0.65,0.65,0.32,0.65,0.65,0.32,0.65,0.65,0.0,0.65,0.0,0.65,0.65,0.65,0.0,0.32,0.65,0.65,0.32,0.65,0.32,0.32,0.65,0.65,0.65,0.32,0.32,0.65,0.0,0.65,0.0,0.0,0.65,0.65,0.65,0.65,0.65,0.32,0.65,0.32,0.65,0.65,0.0,0.65,0.65,0.65,0.0,528.7900000000001,Average,111172,21214
0.65,0.0,0.0,0.65,0.65,0.33,0.33,0.65,0.65,0.0,0.0,0.65,0.33,0.33,0.65,0.33,0.0,0.65,0.33,0.33,0.65,0.65,0.65,0.65,0.65,0.65,0.33,0.33,0.65,0.65,0.65,0.65,0.65,0.65,0.0,0.65,0.65,0.33,0.65,0.33,0.65,0.0,0.65,0.65,0.65,0.65,0.0,0.65,0.0,0.65,0.65,0.33,0.65,0.65,0.0,0.65,0.65,0.65,0.0,0.65,0.33,0.65,0.0,0.33,0.65,0.65,0.65,0.65,0.65,0.33,0.33,0.0,0.65,0.33,0.65,0.65,0.65,0.0,0.33,0.65,0.65,0.0,0.0,0.33,0.65,0.65,0.65,0.65,0.0,0.65,0.65,0.0,0.65,0.0,0.65,0.0,0.33,0.33,0.65,0.65,0.65,0.65,0.33,0.65,0.0,0.33,0.65,0.65,0.33,0.65,0.65,0.0,0.0,0.65,0.65,0.65,0.65,0.65,0.65,0.33,0.0,0.65,0.0,0.33,0.65,0.65,0.65,0.65,0.0,0.65,0.65,0.65,0.65,0.65,0.0,0.65,0.65,0.0,0.33,0.65,0.0,0.33,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.0,0.65,0.65,524.2500000000001,Average,109749,20645
0.0,0.71,0.71,0.71,0.35,0.71,0.0,0.35,0.71,0.71,0.0,0.71,0.71,0.35,0.71,0.71,0.0,0.71,0.35,0.71,0.71,0.71,0.0,0.0,0.0,0.71,0.0,0.35,0.71,0.71,0.71,0.71,0.71,0.71,0.35,0.71,0.0,0.71,0.71,0.0,0.35,0.71,0.35,0.35,0.71,0.0,0.71,0.0,0.0,0.71,0.71,0.71,0.0,0.35,0.71,0.71,0.35,0.35,0.0,0.35,0.35,0.35,0.35,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.35,0.0,0.35,0.71,0.71,0.0,0.71,0.35,0.71,0.71,0.71,0.35,0.71,0.35,0.71,0.71,0.71,0.0,0.35,0.71,0.35,0.35,0.0,0.71,0.35,0.35,0.71,0.71,0.35,0.0,0.71,0.71,0.71,0.0,0.0,0.71,0.71,0.71,0.71,0.35,0.71,0.71,0.71,0.71,0.35,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.35,0.0,0.71,0.35,0.71,0.71,0.35,0.35,0.0,0.71,0.35,0.71,0.35,0.71,0.71,0.71,0.35,0.0,0.0,0.35,0.35,0.0,0.35,0.35,0.71,0.35,0.35,0.71,0.71,0.71,558.5700000000005,Average,126421,24127
0.75,0.75,0.75,0.75,0.75,0.0,0.75,0.37,0.75,0.75,0.75,0.37,0.75,0.75,0.37,0.75,0.75,0.75,0.75,0.37,0.75,0.0,0.75,0.37,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.37,0.37,0.0,0.75,0.37,0.37,0.75,0.75,0.75,0.75,0.0,0.75,0.75,0.0,0.75,0.75,0.0,0.75,0.75,0.37,0.0,0.0,0.75,0.37,0.0,0.75,0.75,0.37,0.75,0.75,0.37,0.75,0.75,0.75,0.75,0.75,0.37,0.37,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.75,0.75,0.75,0.75,0.37,0.75,0.37,0.75,0.75,0.75,0.75,0.37,0.75,0.75,0.75,0.0,0.75,0.0,0.37,0.75,0.75,0.0,0.0,0.37,0.0,0.75,0.37,0.75,0.37,0.75,0.0,0.75,0.75,0.75,0.0,0.37,0.75,0.37,0.37,0.37,0.75,0.37,0.75,0.75,0.75,0.37,0.75,0.0,0.75,0.75,0.0,0.75,0.0,0.75,0.37,0.75,0.75,0.37,0.75,0.37,0.75,0.37,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.37,0.0,0.75,0.75,0.37,0.37,0.75,0.0,636.5900000000003,Average,114347,20780
0.31,0.0,0.63,0.63,0.31,0.63,0.31,0.31,0.63,0.31,0.31,0.63,0.63,0.63,0.31,0.63,0.31,0.63,0.0,0.0,0.0,0.63,0.31,0.63,0.31,0.0,0.63,0.31,0.63,0.63,0.63,0.0,0.63,0.63,0.63,0.63,0.63,0.0,0.31,0.0,0.63,0.63,0.0,0.31,0.0,0.63,0.0,0.0,0.63,0.63,0.0,0.31,0.63,0.0,0.63,0.31,0.63,0.63,0.63,0.63,0.31,0.0,0.63,0.31,0.31,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.0,0.31,0.31,0.63,0.63,0.31,0.63,0.0,0.63,0.63,0.31,0.63,0.31,0.63,0.63,0.31,0.63,0.63,0.0,0.63,0.31,0.63,0.0,0.63,0.63,0.31,0.63,0.31,0.0,0.63,0.63,0.63,0.63,0.63,0.0,0.63,0.0,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.0,0.63,0.63,0.63,0.63,0.0,0.63,0.63,0.31,0.63,0.31,0.63,0.63,0.0,0.0,0.0,0.0,0.63,0.63,0.63,0.63,0.63,0.31,0.63,0.63,0.0,0.63,0.63,0.0,0.63,0.63,0.63,0.63,0.31,0.63,0.0,0.63,0.63,499.3899999999998,Average,109221,27821
0.63,0.0,0.31,0.63,0.63,0.31,0.31,0.31,0.0,0.63,0.63,0.63,0.31,0.63,0.31,0.63,0.63,0.0,0.63,0.63,0.63,0.63,0.63,0.31,0.63,0.63,0.63,0.0,0.63,0.63,0.63,0.31,0.63,0.31,0.63,0.63,0.0,0.63,0.31,0.31,0.31,0.63,0.63,0.63,0.63,0.31,0.63,0.63,0.63,0.31,0.63,0.63,0.63,0.31,0.63,0.31,0.63,0.31,0.63,0.63,0.63,0.31,0.0,0.0,0.63,0.63,0.63,0.31,0.0,0.31,0.63,0.63,0.63,0.63,0.63,0.0,0.31,0.63,0.0,0.63,0.0,0.0,0.63,0.0,0.0,0.63,0.63,0.63,0.0,0.31,0.31,0.63,0.63,0.31,0.63,0.31,0.0,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.31,0.63,0.31,0.63,0.0,0.63,0.0,0.63,0.63,0.0,0.63,0.63,0.63,0.63,0.31,0.63,0.31,0.0,0.0,0.31,0.63,0.31,0.63,0.31,0.31,0.63,0.63,0.63,0.63,0.63,0.0,0.63,0.63,0.31,0.0,0.31,0.63,0.31,0.63,0.31,0.63,0.31,0.63,0.0,0.63,0.63,0.63,0.63,0.31,0.0,0.63,501.55000000000007,Average,124405,24716
0.0,0.76,0.76,0.76,0.76,0.38,0.0,0.76,0.38,0.0,0.76,0.76,0.0,0.76,0.76,0.76,0.38,0.38,0.38,0.38,0.38,0.76,0.76,0.76,0.76,0.0,0.38,0.76,0.38,0.76,0.76,0.38,0.76,0.76,0.0,0.76,0.0,0.38,0.76,0.76,0.0,0.38,0.38,0.76,0.0,0.38,0.38,0.38,0.38,0.0,0.38,0.0,0.38,0.0,0.76,0.76,0.76,0.76,0.38,0.76,0.38,0.76,0.38,0.76,0.38,0.76,0.76,0.76,0.76,0.76,0.38,0.0,0.76,0.38,0.76,0.76,0.0,0.76,0.38,0.76,0.38,0.76,0.38,0.76,0.76,0.38,0.76,0.0,0.76,0.76,0.76,0.38,0.76,0.38,0.76,0.76,0.38,0.76,0.76,0.38,0.38,0.38,0.38,0.76,0.76,0.76,0.76,0.38,0.76,0.0,0.0,0.76,0.76,0.76,0.76,0.76,0.76,0.38,0.76,0.0,0.38,0.0,0.76,0.76,0.76,0.38,0.38,0.76,0.38,0.38,0.76,0.76,0.76,0.38,0.76,0.38,0.76,0.76,0.76,0.76,0.76,0.76,0.38,0.38,0.76,0.76,0.76,0.76,0.38,0.76,0.76,0.76,0.38,0.38,0.38,617.88,Average,101597,21196
0.36,0.0,0.72,0.36,0.0,0.72,0.0,0.72,0.36,0.36,0.72,0.72,0.72,0.72,0.72,0.36,0.72,0.72,0.0,0.36,0.72,0.36,0.36,0.72,0.72,0.36,0.72,0.0,0.36,0.36,0.72,0.0,0.72,0.72,0.36,0.36,0.72,0.36,0.0,0.0,0.36,0.72,0.0,0.72,0.0,0.0,0.0,0.36,0.36,0.72,0.72,0.72,0.72,0.36,0.72,0.72,0.0,0.72,0.72,0.36,0.36,0.36,0.36,0.72,0.72,0.72,0.0,0.36,0.36,0.36,0.72,0.0,0.72,0.72,0.36,0.72,0.36,0.72,0.36,0.36,0.72,0.36,0.0,0.72,0.36,0.36,0.72,0.72,0.36,0.72,0.72,0.36,0.72,0.72,0.36,0.36,0.0,0.36,0.72,0.72,0.36,0.36,0.72,0.72,0.36,0.72,0.36,0.72,0.72,0.0,0.0,0.72,0.72,0.36,0.72,0.72,0.0,0.72,0.72,0.72,0.36,0.36,0.36,0.72,0.72,0.0,0.0,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.0,0.72,0.0,0.72,0.72,0.72,0.72,0.72,0.72,0.36,0.72,0.0,0.0,0.72,0.72,0.36,0.36,552.6000000000005,Average,90947,20992
